#{"t_start": 1733298205.2908344, "env_id": "LunarLander-v3"}
r,l,t
262.819909,165,2583.52494
-245.040869,485,2588.415909
187.032939,1000,2599.196921
259.031266,183,2600.993562
258.781385,186,2602.938293
268.576205,435,2606.862464
-41.315229,105,2608.032004
154.653565,1000,2617.509052
55.302674,115,2618.693404
10.790815,127,2619.951432
231.046258,315,2623.082349
51.347547,88,2623.987188
288.89289,201,2626.014153
10.186154,132,2627.398653
47.679861,93,2628.327558
290.460519,662,2634.252064
156.92011,1000,2643.889545
57.71591,133,2645.211665
15.049978,125,2646.529481
-3.128762,98,2647.394013
284.123842,152,2648.742722
20.597159,94,2649.609018
273.566976,148,2651.142618
248.891523,427,2654.886873
258.72808,986,2663.702358
240.30373,166,2665.211246
291.611155,180,2666.817323
280.971338,233,2668.80786
189.271813,1000,2678.432538
264.444176,265,2680.856961
268.180275,761,2688.195665
288.168416,303,2691.073838
262.644292,257,2693.432774
258.970477,417,2697.203338
-24.500982,86,2698.014461
216.244939,531,2702.607214
270.086266,134,2703.81847
268.183875,178,2705.41816
-165.075017,427,2709.482465
253.796497,152,2710.983413
-4.417133,88,2711.781267
276.833029,195,2713.472486
46.285355,129,2714.645048
46.784983,117,2715.79278
263.418349,220,2718.003098
305.685418,230,2720.18474
64.865484,86,2721.000451
243.348883,601,2726.326036
-121.181772,923,2735.301697
