#{"t_start": 1733323668.010893, "env_id": "MountainCar-v0"}
r,l,t
-154.0,154,1660.985226
-159.0,159,1661.772831
-147.0,147,1662.631447
-154.0,154,1663.58557
-163.0,163,1664.717699
-93.0,93,1665.322639
-95.0,95,1665.938096
-87.0,87,1666.416933
-88.0,88,1666.919098
-122.0,122,1667.537362
-93.0,93,1668.176701
-135.0,135,1668.95926
-103.0,103,1669.510101
-116.0,116,1670.056011
-177.0,177,1671.161594
-132.0,132,1672.034214
-91.0,91,1672.45519
-113.0,113,1673.303868
-118.0,118,1674.007237
-113.0,113,1674.590848
-120.0,120,1675.408959
-86.0,86,1675.922746
-106.0,106,1676.564786
-115.0,115,1677.354455
-105.0,105,1677.988713
-88.0,88,1678.637203
-83.0,83,1679.059801
-110.0,110,1679.732943
-157.0,157,1680.672373
-96.0,96,1681.271141
-96.0,96,1681.87982
-116.0,116,1682.514063
-87.0,87,1683.050189
-112.0,112,1683.716532
-107.0,107,1684.423825
-97.0,97,1685.022591
-86.0,86,1685.682877
-127.0,127,1686.647655
-107.0,107,1687.173555
-105.0,105,1687.732565
-111.0,111,1688.382236
-113.0,113,1689.048581
-87.0,87,1689.565874
-117.0,117,1690.228806
-107.0,107,1690.978363
-152.0,152,1691.909854
-107.0,107,1692.481448
-170.0,170,1693.648463
-169.0,169,1694.628492
-133.0,133,1695.453737
-123.0,123,1696.279838
-153.0,153,1697.244362
-103.0,103,1697.820152
-200.0,200,1699.035035
-88.0,88,1699.67166
-84.0,84,1700.194713
-88.0,88,1700.624533
-108.0,108,1701.261549
-110.0,110,1702.019823
-120.0,120,1702.867137
-105.0,105,1703.65094
-160.0,160,1704.83656
-107.0,107,1705.450879
-111.0,111,1706.108483
-149.0,149,1706.924258
-99.0,99,1707.412266
-109.0,109,1707.979188
-83.0,83,1708.413591
-106.0,106,1709.025682
-107.0,107,1709.68998
-108.0,108,1710.310919
-132.0,132,1710.950222
-175.0,175,1712.16488
-96.0,96,1712.823359
-98.0,98,1713.422617
-111.0,111,1713.964108
-104.0,104,1714.551286
-178.0,178,1716.046269
-102.0,102,1716.622298
-158.0,158,1717.615233
-107.0,107,1718.296208
-157.0,157,1719.192621
-107.0,107,1719.740075
-92.0,92,1720.36384
-170.0,170,1721.621675
-84.0,84,1722.051307
-147.0,147,1722.959355
-105.0,105,1723.580022
-128.0,128,1724.393234
-164.0,164,1725.300319
-108.0,108,1725.958216
-129.0,129,1726.754165
-111.0,111,1727.539165
-156.0,156,1728.587077
-167.0,167,1729.682908
-116.0,116,1730.364413
-110.0,110,1730.972823
-110.0,110,1731.595395
-136.0,136,1732.38778
-97.0,97,1732.983313
-150.0,150,1734.075623
-110.0,110,1734.662514
-98.0,98,1735.323507
-106.0,106,1735.979517
-113.0,113,1736.688853
-165.0,165,1737.639116
-163.0,163,1738.599055
-161.0,161,1739.733135
-100.0,100,1740.387771
-116.0,116,1741.171709
-148.0,148,1742.169402
-156.0,156,1743.194604
-117.0,117,1744.023274
-110.0,110,1744.672952
-98.0,98,1745.307526
-123.0,123,1745.971923
-175.0,175,1746.991114
-185.0,185,1748.064755
-160.0,160,1749.085945
-169.0,169,1750.32195
-162.0,162,1751.305158
-156.0,156,1752.245653
-169.0,169,1753.142508
-92.0,92,1753.755338
-109.0,109,1754.395642
-162.0,162,1755.479432
-85.0,85,1755.981132
-123.0,123,1756.75347
-181.0,181,1757.798305
-101.0,101,1758.384993
-147.0,147,1759.74042
-111.0,111,1760.497161
-114.0,114,1761.173334
-155.0,155,1762.182654
-98.0,98,1762.794279
-115.0,115,1763.564909
-137.0,137,1764.408316
-133.0,133,1765.159485
-122.0,122,1765.904431
-178.0,178,1767.003957
-96.0,96,1767.562054
-93.0,93,1768.198223
-98.0,98,1768.853487
-181.0,181,1769.952871
-97.0,97,1770.528896
-112.0,112,1771.212334
-149.0,149,1772.190132
-123.0,123,1772.864476
-152.0,152,1773.852262
-102.0,102,1774.43804
-111.0,111,1775.127288
-95.0,95,1775.703104
-129.0,129,1776.363936
-89.0,89,1776.943885
-104.0,104,1777.554884
-121.0,121,1778.283467
-103.0,103,1778.887361
-148.0,148,1779.840208
-106.0,106,1780.431632
-102.0,102,1781.085469
-168.0,168,1782.08864
-158.0,158,1783.136371
-170.0,170,1784.185748
-111.0,111,1784.939993
-104.0,104,1785.573296
-92.0,92,1785.986928
-132.0,132,1786.559882
-124.0,124,1787.391536
-122.0,122,1787.920344
-117.0,117,1788.426479
-183.0,183,1789.435582
-187.0,187,1790.390175
-200.0,200,1791.587159
-130.0,130,1792.499727
-129.0,129,1793.382231
-185.0,185,1794.574778
-110.0,110,1795.293135
-187.0,187,1796.610814
-184.0,184,1797.721996
-193.0,193,1798.992852
-114.0,114,1799.634712
-129.0,129,1800.581566
-128.0,128,1801.341552
-110.0,110,1801.914474
-199.0,199,1803.330606
-118.0,118,1804.255625
-192.0,192,1805.503365
-114.0,114,1806.234194
-134.0,134,1806.976434
-182.0,182,1808.249135
-94.0,94,1808.741182
-128.0,128,1809.507682
-120.0,120,1810.083026
-122.0,122,1810.679529
-96.0,96,1811.17916
-157.0,157,1811.980964
-189.0,189,1812.934082
-92.0,92,1813.351921
-119.0,119,1813.984375
-184.0,184,1815.044336
-96.0,96,1815.445563
-100.0,100,1816.005052
-134.0,134,1817.01801
-95.0,95,1817.575222
-122.0,122,1818.235847
-121.0,121,1818.903715
-167.0,167,1820.191024
-115.0,115,1820.934669
-128.0,128,1821.63055
-160.0,160,1822.828895
-101.0,101,1823.357888
-188.0,188,1824.64287
-112.0,112,1825.368272
-126.0,126,1826.292301
-90.0,90,1826.922014
-118.0,118,1827.743392
-181.0,181,1828.814846
-109.0,109,1829.632982
-174.0,174,1830.727979
-174.0,174,1831.763154
-130.0,130,1832.576498
-91.0,91,1833.087171
-135.0,135,1833.899523
-170.0,170,1835.005973
-187.0,187,1836.304499
-172.0,172,1837.321899
-88.0,88,1837.769892
-181.0,181,1838.937271
-121.0,121,1839.652165
-95.0,95,1840.224682
-174.0,174,1841.299655
-95.0,95,1841.952466
-181.0,181,1843.079035
-132.0,132,1844.002671
-131.0,131,1844.827637
-106.0,106,1845.474313
-181.0,181,1846.524029
-131.0,131,1847.259911
-117.0,117,1847.84432
-121.0,121,1848.54251
-113.0,113,1849.155614
-116.0,116,1849.903466
-157.0,157,1850.882792
-190.0,190,1851.996943
-107.0,107,1852.793031
-98.0,98,1853.443976
-128.0,128,1854.279576
-113.0,113,1854.93933
-128.0,128,1855.84665
-112.0,112,1856.507134
-120.0,120,1857.20342
-110.0,110,1857.837045
-91.0,91,1858.311137
-94.0,94,1858.811148
-117.0,117,1859.620877
-104.0,104,1860.322292
-178.0,178,1861.309291
-92.0,92,1861.732668
-108.0,108,1862.376896
-107.0,107,1863.007969
-110.0,110,1863.662655
-200.0,200,1864.972885
-97.0,97,1865.539718
-104.0,104,1866.217709
-96.0,96,1866.719199
-104.0,104,1867.243906
-175.0,175,1868.315106
-110.0,110,1869.138434
-107.0,107,1869.774644
-106.0,106,1870.386148
-101.0,101,1870.933318
-110.0,110,1871.639103
-105.0,105,1872.342613
-108.0,108,1872.941241
-115.0,115,1873.706331
-159.0,159,1874.569963
-102.0,102,1875.263855
-84.0,84,1875.844895
-98.0,98,1876.527026
-121.0,121,1877.10012
-166.0,166,1878.12604
-90.0,90,1878.690149
-110.0,110,1879.399428
-117.0,117,1880.139423
-105.0,105,1880.824893
-114.0,114,1881.457952
-111.0,111,1881.998549
-113.0,113,1882.56223
-91.0,91,1883.117772
-118.0,118,1883.725472
-104.0,104,1884.220294
-119.0,119,1884.886535
-118.0,118,1885.562641
-107.0,107,1886.23694
-108.0,108,1887.323043
-117.0,117,1888.108554
-102.0,102,1888.719943
-121.0,121,1889.531241
-113.0,113,1890.267919
-110.0,110,1891.010859
-86.0,86,1891.487664
-111.0,111,1892.18592
-113.0,113,1893.081831
-112.0,112,1893.842084
-103.0,103,1894.691145
-108.0,108,1895.463706
-114.0,114,1896.119133
-104.0,104,1896.830778
-167.0,167,1898.040685
-103.0,103,1898.801173
-164.0,164,1899.974366
-126.0,126,1900.917664
-122.0,122,1901.83981
-92.0,92,1902.572148
-108.0,108,1903.278361
-153.0,153,1904.497023
-108.0,108,1905.388277
-90.0,90,1905.987597
-114.0,114,1906.8072
-109.0,109,1907.593932
-105.0,105,1908.234317
-111.0,111,1908.904321
-112.0,112,1909.586098
-110.0,110,1910.316291
-114.0,114,1911.044661
-110.0,110,1911.778894
-128.0,128,1912.561827
-109.0,109,1913.189997
-111.0,111,1913.676289
-117.0,117,1914.758268
-88.0,88,1915.201055
-109.0,109,1915.895659
-106.0,106,1916.48315
-100.0,100,1917.139133
-102.0,102,1917.762285
-109.0,109,1918.401266
-109.0,109,1919.110756
-108.0,108,1919.86171
-132.0,132,1920.51841
-112.0,112,1921.17735
-107.0,107,1921.815033
-89.0,89,1922.437367
-85.0,85,1922.930868
-105.0,105,1923.654436
-103.0,103,1924.293753
-103.0,103,1924.909581
-87.0,87,1925.375098
-104.0,104,1925.975191
-107.0,107,1926.803036
-104.0,104,1927.402358
-111.0,111,1927.997933
-109.0,109,1928.595629
-110.0,110,1929.286258
-100.0,100,1929.84599
-149.0,149,1930.785747
-125.0,125,1931.538594
-110.0,110,1932.308319
-170.0,170,1933.586115
-108.0,108,1934.197815
-104.0,104,1934.856372
-193.0,193,1935.957744
-106.0,106,1936.619645
-104.0,104,1937.262437
-172.0,172,1938.25085
-107.0,107,1938.899883
-103.0,103,1939.618096
-105.0,105,1940.161047
-106.0,106,1940.74066
-110.0,110,1941.521009
-118.0,118,1942.225478
-114.0,114,1942.982323
-108.0,108,1943.564946
-88.0,88,1944.099333
-86.0,86,1944.522808
-115.0,115,1945.406558
-125.0,125,1946.221514
-108.0,108,1946.808118
-90.0,90,1947.233062
-116.0,116,1948.048944
-102.0,102,1948.737345
-105.0,105,1949.212456
-91.0,91,1949.680088
-111.0,111,1950.291029
-102.0,102,1950.813059
