#{"t_start": 1733242022.1254387, "env_id": "LunarLander-v3"}
r,l,t
6.800866,119,1198.016269
40.551743,250,1199.01028
270.587931,235,1200.026784
293.814789,328,1201.461845
292.481679,182,1202.219954
279.812732,267,1203.311479
53.196896,122,1203.860685
45.347196,91,1204.248016
28.160902,104,1204.665695
22.700847,104,1205.0839
296.151628,316,1206.345805
14.284791,113,1206.7987
80.843519,163,1207.512802
42.919667,120,1207.999004
279.345424,250,1209.011907
58.388598,129,1209.538691
-10.27527,119,1210.019036
5.023989,95,1210.406252
24.599714,110,1210.848907
7.84161,92,1211.246107
50.44157,115,1211.753379
36.811415,135,1212.33282
39.478766,121,1212.817124
29.835087,114,1213.283814
61.484224,85,1213.616072
34.758135,124,1214.123295
278.682776,173,1214.801316
43.32432,120,1215.333197
13.296216,95,1215.734244
26.015834,116,1216.205912
56.780709,150,1216.795311
242.000827,563,1219.065969
294.877577,405,1220.78836
54.860766,107,1221.211277
20.061556,139,1221.770446
39.126796,106,1222.176206
245.78918,431,1224.379494
26.331087,114,1224.846008
20.77974,96,1225.252192
269.392333,259,1226.259936
261.148831,277,1227.396878
54.766975,153,1228.018036
42.663782,115,1228.600561
24.074581,106,1229.103415
20.90664,103,1229.581212
16.477714,103,1230.002201
6.06938,103,1230.434777
44.618885,101,1230.852757
206.000819,594,1233.291286
297.86382,197,1234.094715
57.464919,123,1234.598312
298.911995,256,1235.717105
277.183367,265,1236.809363
274.031204,277,1237.947804
31.438783,229,1238.882611
49.278891,129,1239.436535
25.217547,114,1239.95977
273.777965,306,1241.200156
270.348305,417,1242.845978
66.498043,142,1243.482205
310.029245,247,1244.497608
55.295742,133,1245.009667
31.040057,122,1245.498507
47.608688,87,1245.850054
282.358844,301,1247.031751
263.318283,231,1248.058956
10.291794,100,1248.468981
25.494259,117,1248.938845
41.453525,114,1249.465966
58.582207,129,1249.982551
292.00236,234,1250.905129
52.64806,125,1251.52806
32.818014,113,1252.080955
287.258719,253,1253.210587
268.555417,232,1254.175463
51.512492,133,1254.721551
46.856524,110,1255.167326
275.694552,245,1256.161307
259.502935,824,1259.491401
246.969361,213,1260.331446
41.269872,99,1260.706048
27.513808,125,1261.21243
44.649177,124,1261.711535
316.487627,200,1262.507666
264.552931,211,1263.419255
268.329278,200,1264.226719
