#{"t_start": 1733240389.3005474, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,360.594653
-200.0,200,361.268576
-200.0,200,361.988816
-200.0,200,362.739851
-200.0,200,363.391512
-200.0,200,364.071794
-200.0,200,364.700892
-200.0,200,365.424036
-200.0,200,365.985017
-200.0,200,366.666257
-200.0,200,367.330121
-200.0,200,367.872992
-200.0,200,368.559013
-200.0,200,369.273291
-200.0,200,369.88165
-200.0,200,370.767202
-200.0,200,371.630235
-200.0,200,372.310418
-200.0,200,372.993662
-200.0,200,373.596231
-200.0,200,374.126365
-200.0,200,374.825624
-200.0,200,375.519203
-200.0,200,376.139241
-200.0,200,376.648546
-200.0,200,377.343985
-200.0,200,378.039659
-200.0,200,378.771186
-200.0,200,379.55295
-200.0,200,380.3371
-200.0,200,381.084057
-200.0,200,381.833796
-200.0,200,382.463399
-200.0,200,383.16223
-200.0,200,383.938302
-200.0,200,384.604454
-200.0,200,385.197286
-200.0,200,385.805468
-200.0,200,386.386173
-200.0,200,387.031076
-200.0,200,387.725777
-200.0,200,388.435405
-200.0,200,389.067463
-200.0,200,389.65862
-200.0,200,390.15939
-200.0,200,390.787402
-200.0,200,391.349127
-200.0,200,393.334545
-200.0,200,393.95277
-200.0,200,394.608373
-200.0,200,395.148156
-200.0,200,395.678143
-200.0,200,396.28243
-200.0,200,396.857575
-200.0,200,397.460568
-200.0,200,398.11093
-200.0,200,398.661992
-200.0,200,399.224282
-200.0,200,399.752253
-200.0,200,400.371732
-200.0,200,400.936152
-200.0,200,401.630826
-200.0,200,402.234654
-200.0,200,402.762565
-200.0,200,403.327054
-200.0,200,403.894318
-200.0,200,404.446607
-200.0,200,405.017559
-200.0,200,405.59778
-200.0,200,406.256057
-200.0,200,406.876599
-200.0,200,407.503211
-200.0,200,408.084213
-200.0,200,408.764393
-200.0,200,409.443637
-200.0,200,410.047186
-200.0,200,410.796344
-200.0,200,411.546546
-200.0,200,412.165311
-200.0,200,412.871019
-200.0,200,413.503841
-200.0,200,414.246662
-200.0,200,414.925449
-200.0,200,415.633792
-200.0,200,416.24409
-200.0,200,416.916389
-200.0,200,417.519157
-200.0,200,418.041239
-200.0,200,418.562727
-200.0,200,419.139506
-200.0,200,419.624603
-200.0,200,420.164323
-200.0,200,420.756936
-200.0,200,421.409988
-200.0,200,422.046136
-200.0,200,422.777337
-200.0,200,423.310897
-200.0,200,423.867563
-200.0,200,424.421507
-200.0,200,424.990325
-200.0,200,425.517692
-200.0,200,426.211747
-200.0,200,426.798595
-200.0,200,427.322871
-200.0,200,427.840691
-200.0,200,428.413973
-200.0,200,428.925205
-200.0,200,429.529801
-200.0,200,430.165444
-200.0,200,430.824124
-200.0,200,431.418723
-200.0,200,432.014308
